booking_id,search_id,user_id,supplier_id,location_id,car_class,pickup_date,search_ts,booking_ts,booking_delay_hours,days_until_pickup,search_price,booked_price,competitor_price,price_rank,user_segment
1683,29466,18670,2,23,suv,2024-07-26 20:00:00,2024-07-03 19:28:00,2024-07-03 19:41:41.965071,0.22832363086676555,23.022222222222222,145.82,145.82,63.87,1,multi_trip
1684,29459,19919,5,14,suv,2024-07-14 17:00:00,2024-07-03 18:47:00,2024-07-03 19:50:39.631795,1.061008831857995,10.925694444444444,108.39,108.39,100.48,1,frequent_renter
1685,29491,19830,5,20,suv,2024-07-17 00:00:00,2024-07-04 00:39:00,2024-07-04 00:52:32.987997,0.22582999923141747,12.972916666666666,116.96,116.96,94.92,1,frequent_renter
1686,29063,19479,4,22,suv,2024-07-23 15:00:00,2024-07-01 09:26:00,2024-07-04 02:23:18.944680,64.95526241120012,22.231944444444444,119.77,119.77,107.38,1,multi_trip
1687,29375,19174,5,24,suv,2024-07-14 13:00:00,2024-07-03 11:27:00,2024-07-04 06:57:07.994995,19.502220832078475,11.064583333333333,86.55,86.55,112.75,1,multi_trip
1688,29337,19769,1,3,compact,2024-08-09 10:00:00,2024-07-03 07:26:00,2024-07-04 06:59:37.803457,23.5605009602388,37.106944444444444,81.73,81.73,54.86,1,multi_trip
1689,29321,18339,4,7,compact,2024-07-10 21:00:00,2024-07-02 22:34:00,2024-07-04 10:15:01.909759,35.683863821954056,7.934722222222222,95.78,95.78,63.33,1,single_trip
1690,29527,19885,3,23,luxury,2024-07-18 04:00:00,2024-07-04 11:11:00,2024-07-04 11:15:17.396384,0.07149899552267629,13.700694444444444,204.0,204.0,196.32,1,frequent_renter
1691,29121,19898,5,14,suv,2024-07-14 17:00:00,2024-07-01 15:16:00,2024-07-05 00:32:48.859522,81.28023875613884,13.072222222222223,108.39,108.39,100.48,1,frequent_renter
1692,29529,19171,5,6,suv,2024-07-12 05:00:00,2024-07-04 11:21:00,2024-07-05 07:33:51.955207,20.21443200185824,7.735416666666667,104.21,104.21,121.3,1,multi_trip
1693,29683,18568,4,19,economy,2024-07-09 23:00:00,2024-07-05 10:44:00,2024-07-05 10:51:11.407455,0.1198354040819959,4.511111111111111,76.73,76.73,75.7,1,multi_trip
1694,29596,19032,4,10,luxury,2024-07-19 03:00:00,2024-07-04 18:35:00,2024-07-05 11:28:17.781062,16.888272517272817,14.350694444444445,216.71,216.71,188.09,1,multi_trip
1695,29697,16927,5,22,economy,2024-07-19 13:00:00,2024-07-05 11:41:00,2024-07-05 11:50:54.419543,0.16511653979386534,14.05486111111111,55.96,55.96,55.96,1,single_trip
1696,28873,18855,4,20,compact,2024-07-17 10:00:00,2024-06-29 22:59:00,2024-07-05 12:10:55.036343,133.1986212064244,17.459027777777777,96.35,96.35,101.42,1,multi_trip
1697,29773,19558,5,6,suv,2024-07-12 05:00:00,2024-07-05 19:32:00,2024-07-05 20:21:22.780442,0.8229945671795798,6.394444444444445,104.21,104.21,121.3,1,multi_trip
1698,29201,19580,3,16,compact,2024-07-10 02:00:00,2024-07-02 01:07:00,2024-07-06 05:37:17.511413,100.50486428136487,8.036805555555556,91.23,91.23,83.46,1,multi_trip
1699,29827,18608,2,23,suv,2024-07-26 20:00:00,2024-07-06 07:38:00,2024-07-06 08:07:17.516435,0.48819900984867576,20.51527777777778,145.82,145.82,63.87,1,multi_trip
1700,29841,16978,1,5,compact,2024-07-13 05:00:00,2024-07-06 10:03:00,2024-07-06 10:26:05.974550,0.3849929306406913,6.789583333333334,89.85,89.85,78.44,1,single_trip
1701,29383,16646,3,18,economy,2024-07-13 13:00:00,2024-07-03 12:17:00,2024-07-06 17:11:44.716928,76.91242136898015,10.029861111111112,64.86,64.86,39.27,1,single_trip
1702,29899,16726,5,16,economy,2024-07-07 23:00:00,2024-07-06 18:08:00,2024-07-06 18:35:27.536045,0.4576489015255478,1.2027777777777777,72.64,72.64,72.64,1,single_trip
1703,29908,19833,5,8,compact,2024-07-12 04:00:00,2024-07-06 19:59:00,2024-07-06 20:12:48.777835,0.23021606526377278,5.334027777777778,79.93,79.93,72.67,1,frequent_renter
1704,30014,18693,4,22,suv,2024-07-23 15:00:00,2024-07-07 16:11:00,2024-07-07 16:23:32.878232,0.2091328423103474,15.950694444444444,119.77,119.77,107.38,1,multi_trip
1705,30017,19937,5,6,compact,2024-07-20 15:00:00,2024-07-07 16:15:00,2024-07-07 16:52:38.909792,0.6274749423306509,12.947916666666666,66.28,66.28,71.98,1,frequent_renter
1706,30047,19153,5,21,suv,2024-07-17 06:00:00,2024-07-07 19:49:00,2024-07-07 20:04:42.340653,0.2617612923739805,9.424305555555556,137.77,137.77,129.68,1,multi_trip
1707,27897,19896,5,8,luxury,2024-07-09 02:00:00,2024-06-24 04:19:00,2024-07-07 20:39:26.415129,328.34067086912523,14.903472222222222,220.95,220.95,178.02,1,frequent_renter
1708,30159,18618,1,3,compact,2024-08-09 10:00:00,2024-07-08 12:29:00,2024-07-08 12:41:00.373541,0.20010376140918013,31.896527777777777,81.73,81.73,54.86,1,multi_trip
1709,30167,16303,5,3,luxury,2024-07-22 08:00:00,2024-07-08 13:05:00,2024-07-08 13:15:37.855867,0.17718218515678488,13.788194444444445,191.9,191.9,158.33,1,single_trip
1710,30078,19958,3,3,suv,2024-07-21 09:00:00,2024-07-07 22:13:00,2024-07-08 18:38:39.901570,20.427750436134804,13.449305555555556,117.77,117.77,85.35,1,frequent_renter
1711,30124,19910,3,15,luxury,2024-08-02 22:00:00,2024-07-08 10:17:00,2024-07-08 19:12:48.868069,8.930241130348602,25.488194444444446,200.7,200.7,151.15,1,frequent_renter
1712,30248,19920,5,12,luxury,2024-07-13 07:00:00,2024-07-08 20:32:00,2024-07-08 20:32:39.035195,0.010843109798580672,4.436111111111111,175.68,175.68,116.73,1,frequent_renter
1713,30238,18923,3,16,compact,2024-07-20 07:00:00,2024-07-08 20:11:00,2024-07-08 21:17:05.730767,1.1015918798218178,11.450694444444444,88.12,88.12,83.46,1,multi_trip
1714,29533,19885,5,8,luxury,2024-07-09 02:00:00,2024-07-04 11:30:00,2024-07-08 22:00:00.000000,106.5,4.604166666666667,220.95,220.95,178.02,1,frequent_renter
1715,29720,19825,5,6,suv,2024-07-12 05:00:00,2024-07-05 13:57:00,2024-07-09 05:07:11.714781,87.16992077263644,6.627083333333333,104.21,104.21,121.3,1,frequent_renter
1716,30394,17617,5,5,suv,2024-07-15 21:00:00,2024-07-09 17:19:00,2024-07-09 17:19:40.926035,0.011368342966589833,6.153472222222222,126.22,126.22,126.22,1,single_trip
1717,29730,19384,5,21,suv,2024-07-17 06:00:00,2024-07-05 14:54:00,2024-07-10 09:42:23.733279,114.80659257746106,11.629166666666666,137.77,137.77,129.68,1,multi_trip
1718,30434,19553,4,10,luxury,2024-07-19 03:00:00,2024-07-09 19:19:00,2024-07-10 14:47:02.716791,19.467421330903463,9.32013888888889,216.71,216.71,188.09,1,multi_trip
1719,30209,17774,5,24,compact,2024-07-10 21:00:00,2024-07-08 18:43:00,2024-07-10 17:00:00.000000,46.28333333333333,2.095138888888889,73.0,73.0,98.55,1,single_trip
1720,30548,19777,1,18,luxury,2024-07-19 03:00:00,2024-07-10 15:02:00,2024-07-11 02:27:11.760387,11.41993344082343,8.498611111111112,199.75,199.75,151.57,1,multi_trip
1721,28504,19879,5,7,suv,2024-07-13 10:00:00,2024-06-27 21:04:00,2024-07-11 10:09:35.269396,325.09313038787946,15.53888888888889,90.53,90.53,109.59,1,frequent_renter
1722,30674,18702,5,11,suv,2024-07-13 05:00:00,2024-07-11 10:40:00,2024-07-11 10:44:54.743164,0.0818731012437461,1.7638888888888888,102.89,102.89,102.89,1,multi_trip
1723,29804,19966,5,15,suv,2024-07-14 21:00:00,2024-07-05 22:10:00,2024-07-11 13:08:59.655090,134.98323752503285,8.95138888888889,111.93,111.93,111.93,1,frequent_renter
1724,30701,16995,5,11,economy,2024-08-06 10:00:00,2024-07-11 13:15:00,2024-07-11 13:17:04.559205,0.034599779156021054,25.864583333333332,60.87,60.87,71.52,1,single_trip
1725,30725,19739,5,19,luxury,2024-07-19 09:00:00,2024-07-11 15:12:00,2024-07-11 15:32:36.953393,0.34359816469683346,7.741666666666666,181.29,181.29,163.68,1,multi_trip
1726,30743,18819,1,18,compact,2024-07-13 04:00:00,2024-07-11 16:20:00,2024-07-11 16:30:56.232342,0.18228676170433777,1.4861111111111112,75.58,75.58,59.46,1,multi_trip
1727,30643,19893,5,21,suv,2024-07-17 06:00:00,2024-07-11 08:09:00,2024-07-11 18:51:39.331420,10.710925394313644,5.910416666666666,137.77,137.77,129.68,1,frequent_renter
1728,30770,19706,5,7,luxury,2024-07-14 02:00:00,2024-07-11 18:56:00,2024-07-11 18:58:42.351121,0.04509753349102043,2.2944444444444443,172.69,172.69,172.69,1,multi_trip
1729,30775,19230,3,10,suv,2024-07-29 11:00:00,2024-07-11 19:11:00,2024-07-11 19:28:36.480607,0.2934668352193327,17.659027777777776,127.27,127.27,88.48,1,multi_trip
1730,30350,19847,5,2,suv,2024-07-18 17:00:00,2024-07-09 12:22:00,2024-07-11 19:57:48.119570,55.59669988044617,9.193055555555556,116.66,116.66,82.49,1,frequent_renter
1731,30634,19807,5,15,compact,2024-07-28 14:00:00,2024-07-11 01:53:00,2024-07-11 20:26:13.165150,18.553656986203883,17.50486111111111,64.61,64.61,60.78,1,frequent_renter
1732,30829,19995,4,8,luxury,2024-07-19 13:00:00,2024-07-11 22:02:00,2024-07-11 22:29:22.429059,0.45623029411020916,7.623611111111111,228.51,228.51,178.02,1,frequent_renter
1733,30833,19995,5,7,suv,2024-07-13 10:00:00,2024-07-11 22:17:00,2024-07-12 12:31:07.840955,14.235511376276275,1.4881944444444444,90.53,90.53,109.59,1,frequent_renter
1734,30920,18701,5,10,compact,2024-07-20 18:00:00,2024-07-12 16:21:00,2024-07-12 18:33:22.759282,2.206322022722479,8.06875,81.07,81.07,109.25,1,multi_trip
1735,30927,19965,5,21,suv,2024-07-17 06:00:00,2024-07-12 18:06:00,2024-07-12 18:43:10.920942,0.6197002616379169,4.495833333333334,137.77,137.77,129.68,1,frequent_renter
1736,30945,19147,5,22,economy,2024-07-19 13:00:00,2024-07-12 18:40:00,2024-07-12 18:49:20.002881,0.1555563557184795,6.763888888888889,55.96,55.96,55.96,1,multi_trip
1737,30204,19005,5,7,suv,2024-07-13 10:00:00,2024-07-08 18:03:00,2024-07-13 06:00:00.000000,107.95,4.664583333333334,90.53,90.53,109.59,1,multi_trip
1738,29569,18754,5,7,suv,2024-07-13 10:00:00,2024-07-04 15:57:00,2024-07-13 06:00:00.000000,206.05,8.752083333333333,90.53,90.53,109.59,1,multi_trip
1739,31011,19080,3,15,luxury,2024-08-02 22:00:00,2024-07-13 09:33:00,2024-07-13 10:03:39.800535,0.511055704053777,20.51875,200.7,200.7,151.15,1,multi_trip
1740,31031,19369,3,2,compact,2024-07-15 01:00:00,2024-07-13 10:18:00,2024-07-13 10:23:46.318864,0.09619968439534886,1.6125,84.48,84.48,75.18,1,multi_trip
1741,31086,16005,1,18,compact,2024-07-20 02:00:00,2024-07-13 15:30:00,2024-07-13 18:43:35.763652,3.2266010143748014,6.4375,86.23,86.23,59.46,1,single_trip
1742,30579,19841,5,7,luxury,2024-07-14 02:00:00,2024-07-10 18:35:00,2024-07-13 22:00:00.000000,75.41666666666667,3.3090277777777777,172.69,172.69,172.69,1,frequent_renter
1743,30496,18838,4,22,suv,2024-07-23 15:00:00,2024-07-10 09:21:00,2024-07-13 22:22:51.936949,85.03109359701892,13.235416666666667,119.77,119.77,107.38,1,multi_trip
1744,31045,19941,5,24,suv,2024-07-14 13:00:00,2024-07-13 12:35:00,2024-07-14 09:00:00.000000,20.416666666666668,1.0173611111111112,86.55,86.55,112.75,1,frequent_renter
1745,30018,18693,5,16,luxury,2024-07-21 16:00:00,2024-07-07 16:16:00,2024-07-14 13:13:14.778974,164.95410527052317,13.988888888888889,169.96,169.96,173.19,1,multi_trip
1746,31216,19237,5,15,compact,2024-07-28 14:00:00,2024-07-14 16:50:00,2024-07-14 16:54:17.855738,0.07162659399535998,13.881944444444445,64.61,64.61,60.78,1,multi_trip
1747,30585,19841,5,15,suv,2024-07-14 21:00:00,2024-07-10 18:46:00,2024-07-14 17:00:00.000000,94.23333333333333,4.093055555555556,111.93,111.93,121.21,1,frequent_renter
1748,29783,19930,5,11,compact,2024-07-15 03:00:00,2024-07-05 19:54:00,2024-07-14 23:00:00.000000,219.1,9.295833333333333,77.83,77.83,68.3,1,frequent_renter
1749,31143,18468,3,6,suv,2024-07-20 22:00:00,2024-07-14 06:30:00,2024-07-15 05:58:00.229961,23.466730544792966,6.645833333333333,108.38,108.38,121.3,1,multi_trip
1750,31297,19846,5,2,suv,2024-07-18 17:00:00,2024-07-15 07:03:00,2024-07-15 07:23:12.546509,0.33681847477172794,3.4145833333333333,116.66,116.66,82.49,1,frequent_renter
1751,31267,18613,1,4,luxury,2024-07-28 17:00:00,2024-07-14 21:10:00,2024-07-15 07:33:07.470831,10.385408564070191,13.82638888888889,188.43,188.43,126.02,1,multi_trip
1752,31296,19846,5,24,suv,2024-08-02 13:00:00,2024-07-15 07:02:00,2024-07-15 07:41:30.611468,0.6585031854481797,18.24861111111111,107.45,107.45,112.75,1,frequent_renter
1753,31304,19704,4,5,luxury,2024-07-22 08:00:00,2024-07-15 08:36:00,2024-07-15 08:43:53.930919,0.1316474773747559,6.975,245.69,245.69,245.69,1,multi_trip
1754,31352,19957,5,15,compact,2024-07-28 14:00:00,2024-07-15 11:25:00,2024-07-15 12:47:57.531173,1.3826475480870146,13.10763888888889,64.61,64.61,60.78,1,frequent_renter
1755,31397,18940,5,9,economy,2024-08-10 12:00:00,2024-07-15 16:06:00,2024-07-15 16:13:44.107429,0.12891873039483925,25.829166666666666,68.03,68.03,90.68,1,multi_trip
1756,31410,18954,1,12,luxury,2024-07-20 23:00:00,2024-07-15 17:10:00,2024-07-15 17:20:30.390965,0.17510860132797473,5.243055555555555,234.11,234.11,116.73,1,multi_trip
1757,31411,19823,5,22,economy,2024-07-19 13:00:00,2024-07-15 17:30:00,2024-07-15 18:10:53.820903,0.6816169175005862,3.8125,55.96,55.96,55.96,1,frequent_renter
1758,31454,17700,1,6,economy,2024-07-27 04:00:00,2024-07-15 20:17:00,2024-07-15 20:18:05.643896,0.018234415454502467,11.321527777777778,67.66,67.66,67.66,1,single_trip
1759,31414,17806,1,9,compact,2024-07-27 01:00:00,2024-07-15 17:48:00,2024-07-16 03:12:57.938859,9.416094127523989,11.3,96.89,96.89,96.89,1,single_trip
1760,31508,16321,5,10,economy,2024-07-27 23:00:00,2024-07-16 09:26:00,2024-07-16 14:07:45.541257,4.695983682390364,11.565277777777778,59.88,59.88,38.92,1,single_trip
1761,31576,19852,1,9,compact,2024-07-27 01:00:00,2024-07-16 18:42:00,2024-07-16 19:09:52.846428,0.46467956322887727,10.2625,96.89,96.89,96.89,1,frequent_renter
1762,30244,16075,5,20,suv,2024-07-17 00:00:00,2024-07-08 20:24:00,2024-07-16 20:00:00.000000,191.6,8.15,116.96,116.96,94.92,1,single_trip
1763,30724,19739,1,6,economy,2024-07-21 12:00:00,2024-07-11 15:11:00,2024-07-16 23:23:07.308357,128.20203009917464,9.86736111111111,72.8,72.8,72.8,1,multi_trip
1764,31558,18587,5,14,compact,2024-08-04 03:00:00,2024-07-16 16:19:00,2024-07-17 05:14:37.594712,12.927109642334436,18.445138888888888,59.89,59.89,46.47,1,multi_trip
1765,27831,19973,5,14,compact,2024-07-17 12:00:00,2024-06-23 17:25:00,2024-07-17 08:00:00.000000,566.5833333333334,23.774305555555557,83.81,83.81,46.47,1,frequent_renter
1766,31534,19596,1,4,suv,2024-07-25 14:00:00,2024-07-16 12:11:00,2024-07-17 20:29:45.356847,32.31259912430155,9.075694444444444,133.11,133.11,103.86,1,multi_trip
1767,31683,19402,4,11,compact,2024-07-26 20:00:00,2024-07-17 14:04:00,2024-07-17 22:18:52.380951,8.247883597571601,9.247222222222222,80.11,80.11,68.3,1,multi_trip
1768,31795,19811,3,16,compact,2024-07-20 07:00:00,2024-07-17 22:22:00,2024-07-17 22:44:12.412568,0.3701146020958181,2.359722222222222,88.12,88.12,65.96,1,frequent_renter
1769,30157,19901,3,1,economy,2024-07-31 23:00:00,2024-07-08 12:17:00,2024-07-18 10:43:05.162167,238.43476726855434,23.446527777777778,103.61,103.61,48.23,1,frequent_renter
1770,31871,17844,3,6,suv,2024-07-20 22:00:00,2024-07-18 15:18:00,2024-07-18 15:20:41.375132,0.044826425482599054,2.279166666666667,108.38,108.38,121.3,1,single_trip
1771,31910,16302,4,22,suv,2024-07-23 15:00:00,2024-07-18 18:30:00,2024-07-18 18:37:26.509717,0.12403047701064236,4.854166666666667,119.77,119.77,107.38,1,single_trip
1772,31921,17682,2,17,luxury,2024-07-20 00:00:00,2024-07-18 19:38:00,2024-07-18 19:39:43.809556,0.02883598789352294,1.1819444444444445,275.98,275.98,178.39,1,single_trip
1773,31859,18759,3,8,economy,2024-07-24 20:00:00,2024-07-18 13:10:00,2024-07-19 04:31:35.912665,15.359975740253226,6.284722222222222,77.26,77.26,82.74,1,multi_trip
1774,31949,16484,1,14,suv,2024-08-04 01:00:00,2024-07-19 04:39:00,2024-07-19 04:41:49.199202,0.046999778221730466,15.847916666666666,99.85,99.85,100.48,1,single_trip
1775,31857,19740,1,2,suv,2024-07-19 13:00:00,2024-07-18 12:32:00,2024-07-19 09:00:00.000000,20.466666666666665,1.0194444444444444,123.37,123.37,82.49,1,multi_trip
1776,32005,19971,5,5,compact,2024-07-21 08:00:00,2024-07-19 13:25:00,2024-07-19 16:21:50.917072,2.9474769643072762,1.7743055555555556,79.94,79.94,78.44,1,frequent_renter
1777,32068,18557,1,2,suv,2024-08-02 11:00:00,2024-07-19 22:34:00,2024-07-19 22:38:49.627151,0.08045198636567992,13.518055555555556,130.7,130.7,82.49,1,multi_trip
1778,31941,18717,5,22,economy,2024-07-22 02:00:00,2024-07-18 23:59:00,2024-07-19 23:01:35.694574,23.043248492914692,3.0840277777777776,63.8,63.8,55.96,1,multi_trip
1779,30816,19982,5,23,compact,2024-08-03 09:00:00,2024-07-11 20:58:00,2024-07-19 23:27:51.334194,194.4975928317161,22.50138888888889,62.33,62.33,59.81,1,frequent_renter
1780,31983,16012,5,16,luxury,2024-07-21 16:00:00,2024-07-19 11:53:00,2024-07-19 23:36:10.542149,11.719595041425073,2.171527777777778,169.96,169.96,173.19,1,single_trip
1781,32069,19900,4,10,luxury,2024-08-03 22:00:00,2024-07-20 00:03:00,2024-07-20 00:06:06.182981,0.051717494674501076,14.914583333333333,181.76,181.76,188.09,1,frequent_renter
1782,32084,19870,5,23,compact,2024-08-03 09:00:00,2024-07-20 08:30:00,2024-07-20 08:31:19.344031,0.02204000856734094,14.020833333333334,62.33,62.33,59.81,1,frequent_renter
1783,32091,16999,5,23,compact,2024-08-03 09:00:00,2024-07-20 09:31:00,2024-07-20 09:34:23.943118,0.05665086619991732,13.978472222222223,62.33,62.33,59.81,1,single_trip
1784,32100,19627,3,12,compact,2024-08-08 18:00:00,2024-07-20 10:12:00,2024-07-20 10:58:05.107374,0.7680853816711072,19.325,83.67,83.67,94.17,1,multi_trip
1785,31676,17417,5,6,compact,2024-07-20 15:00:00,2024-07-17 13:13:00,2024-07-20 11:00:00.000000,69.78333333333333,3.0743055555555556,66.28,66.28,71.98,1,single_trip
1786,32011,19971,5,12,luxury,2024-07-26 13:00:00,2024-07-19 13:34:00,2024-07-20 17:42:48.059004,28.1466830566918,6.976388888888889,200.76,200.76,116.73,1,frequent_renter
1787,32182,18543,1,2,economy,2024-08-08 18:00:00,2024-07-20 16:41:00,2024-07-20 18:19:41.177643,1.644771567415388,19.054861111111112,76.87,76.87,76.87,1,multi_trip
1788,32245,16985,5,13,suv,2024-07-24 20:00:00,2024-07-20 21:57:00,2024-07-20 22:15:33.586386,0.3093295516042033,3.91875,131.79,131.79,99.11,1,single_trip
1789,31574,19852,5,5,compact,2024-07-21 08:00:00,2024-07-16 18:31:00,2024-07-21 04:00:00.000000,105.48333333333333,4.561805555555556,79.94,79.94,78.44,1,frequent_renter
1790,32080,19870,5,14,economy,2024-07-22 03:00:00,2024-07-20 08:26:00,2024-07-21 04:09:27.685871,19.7243571864028,1.773611111111111,71.86,71.86,45.89,1,frequent_renter
1791,31761,19887,3,20,luxury,2024-07-21 14:00:00,2024-07-17 19:38:00,2024-07-21 10:00:00.000000,86.36666666666666,3.765277777777778,222.03,222.03,159.39,1,frequent_renter
1792,32242,19860,3,18,economy,2024-08-18 00:00:00,2024-07-20 21:37:00,2024-07-21 17:27:00.350251,19.83343062537048,28.099305555555556,62.97,62.97,39.27,1,frequent_renter
1793,32316,16347,1,20,luxury,2024-08-02 12:00:00,2024-07-21 19:18:00,2024-07-21 19:38:53.286802,0.3481352228129126,11.695833333333333,236.51,236.51,159.39,1,single_trip
1794,32312,18302,1,2,suv,2024-08-02 11:00:00,2024-07-21 19:04:00,2024-07-21 20:08:10.822545,1.0696729291573543,11.66388888888889,130.7,130.7,82.49,1,single_trip
1795,32329,17653,5,23,economy,2024-08-01 21:00:00,2024-07-21 20:16:00,2024-07-21 20:31:30.046095,0.2583461373896647,11.030555555555555,68.93,68.93,106.24,1,single_trip
1796,32271,19090,5,23,economy,2024-08-01 21:00:00,2024-07-21 12:13:00,2024-07-22 03:14:33.780648,15.026050179884281,11.365972222222222,68.93,68.93,106.24,1,multi_trip
1797,32414,19777,5,12,compact,2024-08-06 19:00:00,2024-07-22 12:07:00,2024-07-22 12:54:34.552887,0.7929313575989253,15.286805555555556,81.35,81.35,94.17,1,multi_trip
1798,32427,19050,1,5,luxury,2024-08-04 20:00:00,2024-07-22 12:48:00,2024-07-22 12:58:34.593806,0.17627605710835212,13.3,217.66,217.66,217.66,1,multi_trip
1799,30822,19982,1,3,compact,2024-08-09 10:00:00,2024-07-11 21:11:00,2024-07-22 20:50:13.732060,263.65381446113327,28.534027777777776,81.73,81.73,54.86,1,frequent_renter
1800,32382,19171,3,8,economy,2024-07-28 01:00:00,2024-07-22 09:45:00,2024-07-22 23:01:04.634618,13.267954060565318,5.635416666666667,70.6,70.6,82.74,1,multi_trip
1801,31287,18458,5,20,compact,2024-08-08 01:00:00,2024-07-15 03:40:00,2024-07-22 23:12:11.694298,187.536581749393,23.88888888888889,80.02,80.02,101.42,1,multi_trip
1802,32033,19505,4,23,luxury,2024-08-24 04:00:00,2024-07-19 18:05:00,2024-07-23 09:27:31.884931,87.37552359205503,35.41319444444444,159.72,159.72,196.32,1,multi_trip
1803,32612,18455,5,18,suv,2024-08-04 22:00:00,2024-07-23 14:26:00,2024-07-23 14:28:17.026183,0.03806282872773189,12.315277777777778,86.45,86.45,145.28,1,multi_trip
1804,32654,18387,3,7,luxury,2024-08-11 19:00:00,2024-07-23 20:28:00,2024-07-23 20:29:36.070244,0.02668617899629799,18.93888888888889,198.85,198.85,198.85,1,single_trip
1805,32671,18997,5,13,economy,2024-08-09 02:00:00,2024-07-23 22:09:00,2024-07-23 22:11:48.901062,0.04691696171073453,16.160416666666666,68.11,68.11,68.11,1,multi_trip
1806,32619,19738,5,9,economy,2024-08-10 12:00:00,2024-07-23 14:46:00,2024-07-24 03:56:21.714688,13.172698524336198,17.884722222222223,68.03,68.03,90.68,1,multi_trip
1807,32097,19991,1,8,compact,2024-08-02 02:00:00,2024-07-20 09:50:00,2024-07-24 04:56:59.821912,91.11661719791198,12.67361111111111,76.63,76.63,72.67,1,frequent_renter
1808,32724,19224,5,12,economy,2024-08-03 02:00:00,2024-07-24 11:52:00,2024-07-24 13:10:53.543129,1.3148730913841196,9.588888888888889,47.2,47.2,78.94,1,multi_trip
1809,32183,18424,1,2,suv,2024-08-02 11:00:00,2024-07-20 17:14:00,2024-07-24 15:32:48.280306,94.31341119613849,12.740277777777777,130.7,130.7,82.49,1,multi_trip
1810,32721,19214,5,15,compact,2024-07-28 14:00:00,2024-07-24 11:50:00,2024-07-24 21:05:39.788737,9.261052427014064,4.090277777777778,64.61,64.61,60.78,1,multi_trip
1811,32806,19509,5,10,economy,2024-07-27 23:00:00,2024-07-24 22:18:00,2024-07-24 22:22:36.106009,0.07669611355766842,3.029166666666667,59.88,59.88,38.92,1,multi_trip
1812,32807,19985,5,3,economy,2024-08-10 00:00:00,2024-07-24 22:25:00,2024-07-24 22:25:08.864189,0.0024622748323864657,16.06597222222222,48.77,48.77,66.21,1,frequent_renter
1813,32819,19642,1,4,luxury,2024-07-28 17:00:00,2024-07-24 22:49:00,2024-07-24 23:05:50.642936,0.28073414889828185,3.7576388888888888,188.43,188.43,126.02,1,multi_trip
1814,32798,17018,1,5,luxury,2024-08-04 20:00:00,2024-07-24 21:38:00,2024-07-24 23:24:52.655363,1.78129315649247,10.931944444444444,217.66,217.66,217.66,1,single_trip
1815,32211,19786,5,23,compact,2024-08-03 09:00:00,2024-07-20 19:26:00,2024-07-25 03:13:55.945327,103.79887370194697,13.565277777777778,62.33,62.33,59.81,1,multi_trip
1816,32729,18498,3,7,luxury,2024-08-11 19:00:00,2024-07-24 12:38:00,2024-07-25 04:14:19.200119,15.605333366521487,18.26527777777778,198.85,198.85,198.85,1,multi_trip
1817,32861,18561,5,16,economy,2024-08-10 03:00:00,2024-07-25 09:23:00,2024-07-25 10:01:05.167394,0.6347687205205157,15.734027777777778,48.17,48.17,48.17,1,multi_trip
1818,32883,18831,1,14,suv,2024-08-04 01:00:00,2024-07-25 10:53:00,2024-07-25 10:53:01.458955,0.0004052653029650243,9.588194444444444,99.85,99.85,100.48,1,multi_trip
1819,32190,16045,4,17,compact,2024-08-11 20:00:00,2024-07-20 18:10:00,2024-07-25 13:20:53.125913,115.18142386484423,22.07638888888889,82.67,82.67,84.27,1,single_trip
1820,31796,19811,5,18,suv,2024-08-04 22:00:00,2024-07-17 22:26:00,2024-07-25 19:05:32.931258,188.6591475716395,17.981944444444444,86.45,86.45,145.28,1,frequent_renter
1821,33032,18505,5,3,economy,2024-08-10 00:00:00,2024-07-26 10:37:00,2024-07-26 10:40:36.378481,0.06010513347336013,14.557638888888889,48.77,48.77,66.21,1,multi_trip
1822,32947,18994,3,4,compact,2024-08-11 22:00:00,2024-07-25 17:21:00,2024-07-26 13:18:02.273160,19.95063143337849,17.19375,71.37,71.37,53.17,1,multi_trip
1823,33022,18553,5,18,suv,2024-08-04 22:00:00,2024-07-26 09:48:00,2024-07-26 15:35:43.231172,5.795341992204173,9.508333333333333,86.45,86.45,145.28,1,multi_trip
1824,33139,16094,1,18,compact,2024-08-17 18:00:00,2024-07-26 19:48:00,2024-07-26 19:48:33.692391,0.009358997589231394,21.925,90.79,90.79,59.46,1,single_trip
1825,33151,19930,4,20,economy,2024-08-13 10:00:00,2024-07-26 21:01:00,2024-07-26 21:29:17.552806,0.47154244616921326,17.540972222222223,72.47,72.47,76.18,1,frequent_renter
1826,32763,19927,4,11,suv,2024-07-27 06:00:00,2024-07-24 18:05:00,2024-07-27 02:00:00.000000,55.916666666666664,2.4965277777777777,122.65,122.65,122.65,1,frequent_renter
1827,33143,18586,5,23,suv,2024-08-10 02:00:00,2024-07-26 20:25:00,2024-07-27 04:20:38.919031,7.927477508485884,14.23263888888889,84.39,84.39,103.48,1,multi_trip
1828,33093,18958,5,10,economy,2024-07-27 23:00:00,2024-07-26 15:56:00,2024-07-27 08:16:41.327573,16.344813214799434,1.2944444444444445,59.88,59.88,38.92,1,multi_trip
1829,33211,19822,4,23,luxury,2024-08-24 04:00:00,2024-07-27 09:54:00,2024-07-27 09:54:37.474434,0.01040956512148441,27.754166666666666,159.72,159.72,196.32,1,frequent_renter
