price_id,location_id,supplier_id,car_class,pickup_date,obs_ts,current_price,available_cars,days_until_pickup,pickup_month
5014,11,5,compact,2024-08-08 22:00:00,2024-07-25 22:00:00,79.72,6,14,8
5015,24,4,compact,2024-08-19 23:00:00,2024-07-25 23:00:00,87.33,12,25,8
5016,19,5,luxury,2024-08-02 23:00:00,2024-07-25 23:00:00,177.74,7,8,8
5017,1,5,suv,2024-08-14 00:00:00,2024-07-26 00:00:00,123.14,10,19,8
5018,14,1,luxury,2024-08-02 00:00:00,2024-07-26 00:00:00,228.62,13,7,8
5019,15,2,suv,2024-08-12 01:00:00,2024-07-26 01:00:00,125.4,14,17,8
5020,4,1,compact,2024-08-21 01:00:00,2024-07-26 01:00:00,82.16,13,26,8
5021,9,3,luxury,2024-08-09 01:00:00,2024-07-26 01:00:00,237.77,9,14,8
5022,5,4,suv,2024-08-11 04:00:00,2024-07-26 04:00:00,114.09,9,16,8
5023,4,3,compact,2024-08-25 04:00:00,2024-07-26 04:00:00,80.89,11,30,8
5024,1,1,suv,2024-08-11 05:00:00,2024-07-26 05:00:00,124.64,6,16,8
5025,15,5,economy,2024-07-30 05:00:00,2024-07-26 05:00:00,89.51,8,4,7
5026,8,2,economy,2024-08-10 05:00:00,2024-07-26 05:00:00,74.49,7,15,8
5027,11,3,suv,2024-07-28 05:00:00,2024-07-26 05:00:00,174.98,7,2,7
5028,14,3,luxury,2024-08-09 06:00:00,2024-07-26 06:00:00,189.05,8,14,8
5029,13,2,economy,2024-08-04 06:00:00,2024-07-26 06:00:00,92.85,8,9,8
5030,19,1,compact,2024-08-05 06:00:00,2024-07-26 06:00:00,111.48,7,10,8
5031,4,4,compact,2024-08-04 07:00:00,2024-07-26 07:00:00,78.43,3,9,8
5032,14,3,compact,2024-08-30 07:00:00,2024-07-26 07:00:00,124.14,6,35,8
5033,10,1,economy,2024-08-04 09:00:00,2024-07-26 09:00:00,68.04,7,9,8
5034,10,5,economy,2024-08-19 09:00:00,2024-07-26 09:00:00,62.15,12,24,8
5035,4,3,luxury,2024-08-02 12:00:00,2024-07-26 12:00:00,212.37,8,7,8
5036,13,3,economy,2024-08-06 12:00:00,2024-07-26 12:00:00,105.63,10,11,8
5037,19,2,compact,2024-08-12 13:00:00,2024-07-26 13:00:00,81.57,10,17,8
5038,22,3,compact,2024-09-02 14:00:00,2024-07-26 14:00:00,95.96,13,38,9
5039,12,3,luxury,2024-08-04 16:00:00,2024-07-26 16:00:00,175.46,9,9,8
5040,21,2,suv,2024-08-04 16:00:00,2024-07-26 16:00:00,145.61,4,9,8
5041,23,5,economy,2024-08-06 17:00:00,2024-07-26 17:00:00,64.29,7,11,8
5042,10,1,luxury,2024-07-31 17:00:00,2024-07-26 17:00:00,303.52,5,5,7
5043,16,4,suv,2024-08-04 23:00:00,2024-07-26 23:00:00,112.88,17,9,8
5044,18,4,suv,2024-08-01 23:00:00,2024-07-26 23:00:00,137.83,8,6,8
5045,19,5,luxury,2024-08-11 02:00:00,2024-07-27 02:00:00,169.51,12,15,8
5046,16,4,suv,2024-07-30 02:00:00,2024-07-27 02:00:00,177.22,8,3,7
5047,6,2,luxury,2024-08-24 03:00:00,2024-07-27 03:00:00,176.31,10,28,8
5048,16,4,compact,2024-07-31 04:00:00,2024-07-27 04:00:00,124.78,3,4,7
5049,10,3,suv,2024-08-01 05:00:00,2024-07-27 05:00:00,143.12,2,5,8
5050,23,4,luxury,2024-08-12 05:00:00,2024-07-27 05:00:00,224.41,8,16,8
5051,16,4,economy,2024-08-14 05:00:00,2024-07-27 05:00:00,68.87,6,18,8
5052,21,5,compact,2024-08-19 05:00:00,2024-07-27 05:00:00,77.03,10,23,8
5053,4,4,suv,2024-07-31 07:00:00,2024-07-27 07:00:00,155.96,5,4,7
5054,1,1,compact,2024-08-06 10:00:00,2024-07-27 10:00:00,114.88,11,10,8
5055,24,5,economy,2024-08-02 12:00:00,2024-07-27 12:00:00,78.92,10,6,8
5056,23,3,economy,2024-08-12 12:00:00,2024-07-27 12:00:00,69.58,10,16,8
5057,11,5,compact,2024-08-10 14:00:00,2024-07-27 14:00:00,72.74,5,14,8
5058,11,5,economy,2024-08-06 14:00:00,2024-07-27 14:00:00,74.34,7,10,8
5059,8,2,suv,2024-08-07 17:00:00,2024-07-27 17:00:00,169.44,2,11,8
5060,14,2,economy,2024-08-13 17:00:00,2024-07-27 17:00:00,93.51,11,17,8
5061,4,4,luxury,2024-08-19 20:00:00,2024-07-27 20:00:00,199.91,13,23,8
5062,9,1,compact,2024-08-02 21:00:00,2024-07-27 21:00:00,125.72,5,6,8
5063,16,2,luxury,2024-07-28 22:00:00,2024-07-27 22:00:00,278.34,7,1,7
5064,9,2,luxury,2024-08-08 23:00:00,2024-07-27 23:00:00,315.59,5,12,8
5065,19,3,luxury,2024-07-29 00:00:00,2024-07-28 00:00:00,314.45,10,1,7
5066,23,5,luxury,2024-08-18 01:00:00,2024-07-28 01:00:00,174.79,13,21,8
5067,15,2,suv,2024-08-04 01:00:00,2024-07-28 01:00:00,119.17,10,7,8
5068,3,2,compact,2024-08-04 07:00:00,2024-07-28 07:00:00,88.27,11,7,8
5069,7,4,economy,2024-08-27 10:00:00,2024-07-28 10:00:00,84.24,6,30,8
5070,23,5,suv,2024-08-11 10:00:00,2024-07-28 10:00:00,87.33,8,14,8
5071,11,5,compact,2024-08-28 12:00:00,2024-07-28 12:00:00,86.04,12,31,8
5072,13,4,economy,2024-08-19 14:00:00,2024-07-28 14:00:00,101.16,8,22,8
5073,4,4,economy,2024-08-12 14:00:00,2024-07-28 14:00:00,84.88,12,15,8
5074,19,2,suv,2024-08-13 17:00:00,2024-07-28 17:00:00,168.46,6,16,8
5075,19,1,compact,2024-08-18 17:00:00,2024-07-28 17:00:00,75.15,12,21,8
5076,6,5,compact,2024-08-19 17:00:00,2024-07-28 17:00:00,73.07,8,22,8
5077,10,1,economy,2024-08-12 17:00:00,2024-07-28 17:00:00,74.58,10,15,8
5078,23,5,compact,2024-08-09 20:00:00,2024-07-28 20:00:00,83.36,12,12,8
5079,13,1,economy,2024-08-09 20:00:00,2024-07-28 20:00:00,92.77,2,12,8
5080,9,5,luxury,2024-08-04 21:00:00,2024-07-28 21:00:00,210.23,8,7,8
5081,16,5,compact,2024-08-17 22:00:00,2024-07-28 22:00:00,65.46,13,20,8
5082,2,4,compact,2024-07-31 22:00:00,2024-07-28 22:00:00,116.52,5,3,7
5083,8,4,compact,2024-08-03 22:00:00,2024-07-28 22:00:00,88.91,8,6,8
5084,10,2,luxury,2024-08-14 23:00:00,2024-07-28 23:00:00,258.67,14,17,8
5085,7,5,suv,2024-08-02 23:00:00,2024-07-28 23:00:00,131.28,9,5,8
5086,11,1,suv,2024-08-27 02:00:00,2024-07-29 02:00:00,135.33,12,29,8
5087,9,5,economy,2024-08-05 05:00:00,2024-07-29 05:00:00,85.9,10,7,8
5088,23,5,suv,2024-08-30 05:00:00,2024-07-29 05:00:00,114.59,11,32,8
5089,10,5,luxury,2024-08-05 05:00:00,2024-07-29 05:00:00,154.99,14,7,8
5090,8,1,luxury,2024-08-13 06:00:00,2024-07-29 06:00:00,245.72,10,15,8
5091,9,5,economy,2024-08-13 09:00:00,2024-07-29 09:00:00,90.79,10,15,8
5092,19,3,luxury,2024-08-27 09:00:00,2024-07-29 09:00:00,272.53,4,29,8
5093,23,2,suv,2024-08-20 09:00:00,2024-07-29 09:00:00,170.75,10,22,8
5094,17,2,economy,2024-08-11 10:00:00,2024-07-29 10:00:00,73.98,8,13,8
5095,8,5,luxury,2024-08-22 11:00:00,2024-07-29 11:00:00,188.99,8,24,8
5096,23,2,economy,2024-08-07 12:00:00,2024-07-29 12:00:00,76.84,8,9,8
5097,20,4,compact,2024-08-26 12:00:00,2024-07-29 12:00:00,84.08,8,28,8
5098,22,5,luxury,2024-08-01 13:00:00,2024-07-29 13:00:00,255.47,11,3,8
5099,15,4,suv,2024-08-13 13:00:00,2024-07-29 13:00:00,126.65,12,15,8
5100,1,5,suv,2024-08-25 15:00:00,2024-07-29 15:00:00,116.99,13,27,8
5101,2,4,suv,2024-08-26 15:00:00,2024-07-29 15:00:00,126.87,9,28,8
5102,19,3,economy,2024-08-17 16:00:00,2024-07-29 16:00:00,61.79,10,19,8
5103,3,2,suv,2024-08-10 18:00:00,2024-07-29 18:00:00,127.4,14,12,8
5104,24,4,economy,2024-08-10 18:00:00,2024-07-29 18:00:00,75.37,5,12,8
5105,14,4,suv,2024-08-06 20:00:00,2024-07-29 20:00:00,137.92,12,8,8
5106,8,4,luxury,2024-08-06 20:00:00,2024-07-29 20:00:00,247.72,9,8,8
5107,2,1,compact,2024-07-31 20:00:00,2024-07-29 20:00:00,145.15,6,2,7
5108,9,3,economy,2024-08-21 20:00:00,2024-07-29 20:00:00,111.73,5,23,8
5109,11,5,luxury,2024-08-11 21:00:00,2024-07-29 21:00:00,155.28,9,13,8
5110,12,3,suv,2024-08-12 00:00:00,2024-07-30 00:00:00,123.1,7,13,8
5111,23,1,suv,2024-08-06 00:00:00,2024-07-30 00:00:00,145.23,9,7,8
5112,2,3,compact,2024-08-07 02:00:00,2024-07-30 02:00:00,80.14,12,8,8
5113,5,2,suv,2024-08-24 03:00:00,2024-07-30 03:00:00,134.98,7,25,8
5114,17,4,suv,2024-09-03 03:00:00,2024-07-30 03:00:00,165.1,4,35,9
5115,21,2,luxury,2024-08-01 04:00:00,2024-07-30 04:00:00,400.21,8,2,8
5116,7,3,economy,2024-08-15 05:00:00,2024-07-30 05:00:00,85.54,13,16,8
5117,13,1,luxury,2024-08-06 05:00:00,2024-07-30 05:00:00,264.48,10,7,8
5118,4,3,luxury,2024-08-17 07:00:00,2024-07-30 07:00:00,193.15,11,18,8
5119,1,3,luxury,2024-08-02 07:00:00,2024-07-30 07:00:00,393.65,2,3,8
5120,13,1,luxury,2024-08-18 09:00:00,2024-07-30 09:00:00,267.29,10,19,8
5121,22,4,compact,2024-09-04 11:00:00,2024-07-30 11:00:00,92.4,14,36,9
5122,24,2,economy,2024-08-05 12:00:00,2024-07-30 12:00:00,83.27,7,6,8
5123,5,3,compact,2024-08-02 12:00:00,2024-07-30 12:00:00,149.71,6,3,8
5124,21,2,compact,2024-08-05 13:00:00,2024-07-30 13:00:00,126.83,4,6,8
5125,11,1,luxury,2024-08-21 13:00:00,2024-07-30 13:00:00,212.43,14,22,8
5126,12,1,compact,2024-08-03 13:00:00,2024-07-30 13:00:00,100.91,8,4,8
5127,8,5,economy,2024-08-27 16:00:00,2024-07-30 16:00:00,63.24,7,28,8
5128,10,1,luxury,2024-08-04 17:00:00,2024-07-30 17:00:00,271.45,7,5,8
5129,6,4,luxury,2024-08-14 21:00:00,2024-07-30 21:00:00,225.27,8,15,8
5130,23,2,compact,2024-08-06 22:00:00,2024-07-30 22:00:00,103.83,4,7,8
5131,7,2,economy,2024-08-19 23:00:00,2024-07-30 23:00:00,80.06,5,20,8
5132,3,3,suv,2024-08-01 01:00:00,2024-07-31 01:00:00,166.99,5,1,8
5133,2,5,luxury,2024-08-07 01:00:00,2024-07-31 01:00:00,172.25,10,7,8
5134,8,3,suv,2024-08-23 01:00:00,2024-07-31 01:00:00,118.29,14,23,8
5135,12,3,compact,2024-08-17 03:00:00,2024-07-31 03:00:00,68.45,13,17,8
5136,22,1,compact,2024-08-19 03:00:00,2024-07-31 03:00:00,86.03,14,19,8
5137,17,1,suv,2024-08-06 06:00:00,2024-07-31 06:00:00,187.59,7,6,8
5138,15,1,luxury,2024-08-13 07:00:00,2024-07-31 07:00:00,246.11,11,13,8
5139,19,4,suv,2024-08-09 07:00:00,2024-07-31 07:00:00,131.09,6,9,8
5140,17,3,luxury,2024-08-09 08:00:00,2024-07-31 08:00:00,237.98,4,9,8
5141,1,5,suv,2024-08-23 10:00:00,2024-07-31 10:00:00,116.55,8,23,8
5142,18,2,luxury,2024-08-08 11:00:00,2024-07-31 11:00:00,213.07,13,8,8
5143,15,4,economy,2024-08-25 20:00:00,2024-07-31 20:00:00,70.35,9,25,8
5144,13,4,luxury,2024-08-08 22:00:00,2024-07-31 22:00:00,287.07,3,8,8
5145,17,5,economy,2024-08-04 22:00:00,2024-07-31 22:00:00,96.41,9,4,8
5146,21,3,suv,2024-08-24 23:00:00,2024-07-31 23:00:00,162.0,10,24,8
5147,10,2,economy,2024-08-12 23:00:00,2024-07-31 23:00:00,84.91,8,12,8
5148,11,3,luxury,2024-08-20 23:00:00,2024-07-31 23:00:00,218.22,12,20,8
5149,4,2,economy,2024-08-16 00:00:00,2024-08-01 00:00:00,75.71,8,15,8
5150,6,2,economy,2024-08-03 02:00:00,2024-08-01 02:00:00,96.72,6,2,8
5151,19,1,compact,2024-08-26 05:00:00,2024-08-01 05:00:00,95.36,10,25,8
5152,7,4,compact,2024-08-15 05:00:00,2024-08-01 05:00:00,99.54,8,14,8
5153,17,4,compact,2024-08-24 06:00:00,2024-08-01 06:00:00,110.07,6,23,8
5154,9,1,luxury,2024-08-15 07:00:00,2024-08-01 07:00:00,339.47,6,14,8
5155,9,4,luxury,2024-09-01 08:00:00,2024-08-01 08:00:00,304.88,7,31,9
5156,22,3,compact,2024-08-10 09:00:00,2024-08-01 09:00:00,75.63,8,9,8
5157,17,2,luxury,2024-08-26 10:00:00,2024-08-01 10:00:00,250.93,6,25,8
5158,19,1,economy,2024-08-17 10:00:00,2024-08-01 10:00:00,68.12,11,16,8
5159,14,5,compact,2024-08-15 10:00:00,2024-08-01 10:00:00,81.54,10,14,8
5160,9,3,compact,2024-08-04 12:00:00,2024-08-01 12:00:00,124.31,4,3,8
5161,21,3,suv,2024-09-01 12:00:00,2024-08-01 12:00:00,156.95,7,31,9
5162,20,3,suv,2024-08-08 13:00:00,2024-08-01 13:00:00,153.57,8,7,8
5163,23,1,suv,2024-08-19 13:00:00,2024-08-01 13:00:00,153.35,3,18,8
5164,24,3,economy,2024-08-16 13:00:00,2024-08-01 13:00:00,72.13,5,15,8
5165,12,2,economy,2024-08-13 14:00:00,2024-08-01 14:00:00,78.68,12,12,8
5166,21,2,compact,2024-08-08 14:00:00,2024-08-01 14:00:00,103.28,10,7,8
5167,10,4,economy,2024-08-09 16:00:00,2024-08-01 16:00:00,65.21,9,8,8
5168,14,1,suv,2024-08-25 16:00:00,2024-08-01 16:00:00,126.8,7,24,8
5169,5,5,luxury,2024-08-06 17:00:00,2024-08-01 17:00:00,321.56,5,5,8
5170,22,5,luxury,2024-08-27 17:00:00,2024-08-01 17:00:00,188.56,15,26,8
5171,17,1,compact,2024-08-19 18:00:00,2024-08-01 18:00:00,116.29,8,18,8
5172,15,4,luxury,2024-08-25 18:00:00,2024-08-01 18:00:00,190.39,10,24,8
5173,14,4,economy,2024-08-16 20:00:00,2024-08-01 20:00:00,67.39,15,15,8
5174,9,1,luxury,2024-08-11 21:00:00,2024-08-01 21:00:00,220.25,15,10,8
5175,17,5,economy,2024-08-07 23:00:00,2024-08-01 23:00:00,83.64,11,6,8
5176,20,2,suv,2024-08-16 01:00:00,2024-08-02 01:00:00,138.07,10,14,8
5177,10,5,luxury,2024-08-29 02:00:00,2024-08-02 02:00:00,223.82,8,27,8
5178,6,4,suv,2024-08-03 02:00:00,2024-08-02 02:00:00,144.81,4,1,8
5179,11,3,economy,2024-08-09 04:00:00,2024-08-02 04:00:00,72.37,10,7,8
5180,2,1,economy,2024-08-21 04:00:00,2024-08-02 04:00:00,76.64,8,19,8
5181,14,5,compact,2024-08-14 05:00:00,2024-08-02 05:00:00,77.62,10,12,8
5182,22,5,economy,2024-08-04 06:00:00,2024-08-02 06:00:00,76.0,11,2,8
5183,1,4,suv,2024-08-27 07:00:00,2024-08-02 07:00:00,161.24,6,25,8
5184,6,5,economy,2024-09-01 07:00:00,2024-08-02 07:00:00,66.33,13,30,9
5185,17,1,luxury,2024-08-08 11:00:00,2024-08-02 11:00:00,375.85,6,6,8
5186,3,3,suv,2024-08-07 12:00:00,2024-08-02 12:00:00,153.86,9,5,8
5187,24,4,suv,2024-09-03 12:00:00,2024-08-02 12:00:00,120.88,11,32,9
5188,13,3,luxury,2024-08-07 13:00:00,2024-08-02 13:00:00,319.99,10,5,8
5189,19,4,compact,2024-08-30 14:00:00,2024-08-02 14:00:00,107.3,8,28,8
5190,13,1,luxury,2024-08-11 15:00:00,2024-08-02 15:00:00,269.9,6,9,8
5191,7,2,compact,2024-08-13 15:00:00,2024-08-02 15:00:00,113.82,7,11,8
5192,13,3,luxury,2024-08-13 16:00:00,2024-08-02 16:00:00,274.65,0,11,8
5193,13,2,luxury,2024-08-17 16:00:00,2024-08-02 16:00:00,218.59,9,15,8
5194,20,5,suv,2024-08-23 17:00:00,2024-08-02 17:00:00,94.94,12,21,8
5195,3,2,economy,2024-08-11 17:00:00,2024-08-02 17:00:00,84.04,8,9,8
5196,3,5,suv,2024-08-08 20:00:00,2024-08-02 20:00:00,136.72,14,6,8
5197,13,2,suv,2024-08-30 20:00:00,2024-08-02 20:00:00,231.64,0,28,8
5198,10,4,compact,2024-08-27 23:00:00,2024-08-02 23:00:00,105.4,5,25,8
5199,2,1,suv,2024-08-11 23:00:00,2024-08-02 23:00:00,119.89,12,9,8
5200,7,5,suv,2024-08-04 00:00:00,2024-08-03 00:00:00,111.73,11,1,8
5201,7,5,luxury,2024-08-14 02:00:00,2024-08-03 02:00:00,192.2,14,11,8
5202,7,3,compact,2024-08-28 02:00:00,2024-08-03 02:00:00,80.75,12,25,8
5203,20,1,suv,2024-08-17 04:00:00,2024-08-03 04:00:00,100.51,15,14,8
5204,11,3,compact,2024-08-08 05:00:00,2024-08-03 05:00:00,95.29,7,5,8
5205,7,3,compact,2024-08-17 05:00:00,2024-08-03 05:00:00,83.66,13,14,8
5206,21,3,luxury,2024-08-31 07:00:00,2024-08-03 07:00:00,320.98,8,28,8
5207,1,5,luxury,2024-08-17 08:00:00,2024-08-03 08:00:00,199.6,11,14,8
5208,16,4,compact,2024-08-16 08:00:00,2024-08-03 08:00:00,98.63,13,13,8
5209,5,5,luxury,2024-09-10 08:00:00,2024-08-03 08:00:00,184.02,12,38,9
5210,12,2,economy,2024-08-16 12:00:00,2024-08-03 12:00:00,74.22,13,13,8
5211,11,1,suv,2024-08-14 15:00:00,2024-08-03 15:00:00,125.44,9,11,8
5212,8,4,compact,2024-08-25 15:00:00,2024-08-03 15:00:00,83.91,8,22,8
5213,15,1,suv,2024-08-23 16:00:00,2024-08-03 16:00:00,133.87,8,20,8
5214,3,2,compact,2024-08-08 16:00:00,2024-08-03 16:00:00,126.45,7,5,8
5215,22,4,suv,2024-08-24 17:00:00,2024-08-03 17:00:00,131.63,6,21,8
5216,19,4,compact,2024-08-10 19:00:00,2024-08-03 19:00:00,87.5,7,7,8
5217,9,5,suv,2024-08-19 19:00:00,2024-08-03 19:00:00,153.49,10,16,8
5218,22,4,compact,2024-08-24 19:00:00,2024-08-03 19:00:00,78.6,11,21,8
5219,19,2,compact,2024-08-28 21:00:00,2024-08-03 21:00:00,85.91,7,25,8
5220,7,5,economy,2024-08-25 02:00:00,2024-08-04 02:00:00,50.72,13,21,8
5221,18,3,compact,2024-08-16 05:00:00,2024-08-04 05:00:00,73.99,7,12,8
5222,19,3,economy,2024-08-27 05:00:00,2024-08-04 05:00:00,80.72,10,23,8
5223,7,2,luxury,2024-08-21 06:00:00,2024-08-04 06:00:00,230.99,8,17,8
5224,13,4,compact,2024-08-19 08:00:00,2024-08-04 08:00:00,102.55,11,15,8
5225,14,3,economy,2024-08-07 10:00:00,2024-08-04 10:00:00,92.63,8,3,8
5226,23,1,economy,2024-08-09 11:00:00,2024-08-04 11:00:00,97.63,5,5,8
5227,20,1,economy,2024-09-07 11:00:00,2024-08-04 11:00:00,61.96,11,34,9
5228,10,3,economy,2024-08-09 12:00:00,2024-08-04 12:00:00,97.55,8,5,8
5229,8,5,luxury,2024-08-16 12:00:00,2024-08-04 12:00:00,193.2,11,12,8
5230,12,1,luxury,2024-08-24 13:00:00,2024-08-04 13:00:00,175.07,18,20,8
5231,23,3,luxury,2024-09-02 13:00:00,2024-08-04 13:00:00,243.62,6,29,9
5232,22,1,luxury,2024-08-15 13:00:00,2024-08-04 13:00:00,200.61,14,11,8
5233,16,4,economy,2024-08-29 14:00:00,2024-08-04 14:00:00,83.97,7,25,8
5234,17,5,compact,2024-08-30 17:00:00,2024-08-04 17:00:00,108.24,14,26,8
5235,6,2,suv,2024-08-15 17:00:00,2024-08-04 17:00:00,163.37,7,11,8
5236,15,1,compact,2024-08-27 20:00:00,2024-08-04 20:00:00,118.75,6,23,8
5237,7,1,luxury,2024-08-12 21:00:00,2024-08-04 21:00:00,248.55,8,8,8
5238,6,3,economy,2024-08-07 21:00:00,2024-08-04 21:00:00,112.24,8,3,8
5239,23,2,compact,2024-08-16 22:00:00,2024-08-04 22:00:00,81.71,9,12,8
5240,7,3,suv,2024-08-07 02:00:00,2024-08-05 02:00:00,178.58,1,2,8
5241,18,1,luxury,2024-08-15 05:00:00,2024-08-05 05:00:00,214.2,12,10,8
5242,15,4,luxury,2024-08-20 05:00:00,2024-08-05 05:00:00,200.24,10,15,8
5243,21,1,luxury,2024-08-16 08:00:00,2024-08-05 08:00:00,238.31,6,11,8
5244,10,4,suv,2024-08-22 08:00:00,2024-08-05 08:00:00,147.12,7,17,8
5245,4,5,suv,2024-08-23 08:00:00,2024-08-05 08:00:00,114.2,12,18,8
5246,10,5,luxury,2024-08-12 09:00:00,2024-08-05 09:00:00,185.29,9,7,8
5247,15,5,luxury,2024-08-15 09:00:00,2024-08-05 09:00:00,184.01,10,10,8
5248,6,4,luxury,2024-08-06 09:00:00,2024-08-05 09:00:00,304.49,12,1,8
5249,9,2,suv,2024-08-17 12:00:00,2024-08-05 12:00:00,152.54,12,12,8
5250,7,3,economy,2024-08-21 12:00:00,2024-08-05 12:00:00,79.08,10,16,8
5251,1,2,compact,2024-08-17 13:00:00,2024-08-05 13:00:00,94.93,9,12,8
5252,22,4,luxury,2024-08-13 14:00:00,2024-08-05 14:00:00,216.32,12,8,8
5253,11,5,economy,2024-08-23 14:00:00,2024-08-05 14:00:00,57.84,10,18,8
5254,7,5,luxury,2024-08-14 15:00:00,2024-08-05 15:00:00,204.87,14,9,8
5255,8,1,compact,2024-08-12 16:00:00,2024-08-05 16:00:00,93.1,9,7,8
5256,2,3,suv,2024-09-02 17:00:00,2024-08-05 17:00:00,148.1,10,28,9
5257,19,5,luxury,2024-08-20 19:00:00,2024-08-05 19:00:00,208.2,0,15,8
5258,23,4,suv,2024-08-19 20:00:00,2024-08-05 20:00:00,124.98,12,14,8
5259,7,4,luxury,2024-08-08 20:00:00,2024-08-05 20:00:00,261.2,5,3,8
5260,23,3,economy,2024-08-17 21:00:00,2024-08-05 21:00:00,71.22,7,12,8
5261,19,2,suv,2024-08-09 21:00:00,2024-08-05 21:00:00,170.0,6,4,8
5262,18,1,compact,2024-09-12 22:00:00,2024-08-05 22:00:00,75.17,11,38,9
5263,12,4,compact,2024-09-02 23:00:00,2024-08-05 23:00:00,105.27,6,28,9
5264,19,5,suv,2024-08-13 23:00:00,2024-08-05 23:00:00,127.02,8,8,8
5265,19,1,economy,2024-08-16 23:00:00,2024-08-05 23:00:00,72.06,5,11,8
5266,6,2,suv,2024-08-19 01:00:00,2024-08-06 01:00:00,151.22,5,13,8
5267,8,3,suv,2024-08-20 03:00:00,2024-08-06 03:00:00,131.33,14,14,8
5268,21,4,economy,2024-08-17 04:00:00,2024-08-06 04:00:00,70.69,8,11,8
5269,3,1,luxury,2024-08-10 06:00:00,2024-08-06 06:00:00,220.16,7,4,8
5270,22,4,suv,2024-08-23 08:00:00,2024-08-06 08:00:00,131.94,9,17,8
5271,6,1,compact,2024-08-20 08:00:00,2024-08-06 08:00:00,110.59,9,14,8
5272,15,4,compact,2024-08-28 08:00:00,2024-08-06 08:00:00,95.4,12,22,8
5273,3,4,luxury,2024-08-25 09:00:00,2024-08-06 09:00:00,215.89,10,19,8
5274,1,3,luxury,2024-08-22 09:00:00,2024-08-06 09:00:00,282.85,9,16,8
5275,21,2,suv,2024-08-08 10:00:00,2024-08-06 10:00:00,250.92,3,2,8
5276,1,1,suv,2024-08-14 11:00:00,2024-08-06 11:00:00,195.11,3,8,8
5277,7,4,economy,2024-08-11 13:00:00,2024-08-06 13:00:00,82.55,7,5,8
5278,20,5,economy,2024-08-19 14:00:00,2024-08-06 14:00:00,65.15,9,13,8
5279,12,4,economy,2024-08-27 14:00:00,2024-08-06 14:00:00,80.02,7,21,8
5280,10,2,compact,2024-08-17 15:00:00,2024-08-06 15:00:00,84.05,14,11,8
5281,5,1,compact,2024-08-26 15:00:00,2024-08-06 15:00:00,129.82,5,20,8
5282,10,3,compact,2024-08-16 16:00:00,2024-08-06 16:00:00,84.03,5,10,8
5283,10,2,compact,2024-08-15 16:00:00,2024-08-06 16:00:00,105.15,6,9,8
5284,7,5,suv,2024-08-30 17:00:00,2024-08-06 17:00:00,153.45,7,24,8
5285,16,3,suv,2024-09-19 17:00:00,2024-08-06 17:00:00,108.99,8,44,9
5286,7,5,economy,2024-08-31 18:00:00,2024-08-06 18:00:00,76.44,7,25,8
5287,23,2,economy,2024-08-29 19:00:00,2024-08-06 19:00:00,86.53,8,23,8
5288,11,2,economy,2024-08-18 19:00:00,2024-08-06 19:00:00,68.84,6,12,8
5289,14,4,economy,2024-08-18 19:00:00,2024-08-06 19:00:00,62.36,7,12,8
5290,1,4,compact,2024-08-12 19:00:00,2024-08-06 19:00:00,140.25,8,6,8
5291,6,3,suv,2024-09-08 20:00:00,2024-08-06 20:00:00,100.43,11,33,9
5292,20,2,luxury,2024-08-18 20:00:00,2024-08-06 20:00:00,229.27,6,12,8
5293,12,1,compact,2024-08-20 21:00:00,2024-08-06 21:00:00,88.59,10,14,8
5294,12,5,luxury,2024-08-07 21:00:00,2024-08-06 21:00:00,222.91,7,1,8
5295,5,4,economy,2024-08-09 22:00:00,2024-08-06 22:00:00,121.44,7,3,8
5296,17,2,economy,2024-08-23 22:00:00,2024-08-06 22:00:00,96.1,10,17,8
5297,8,1,economy,2024-08-31 00:00:00,2024-08-07 00:00:00,78.33,7,24,8
5298,11,5,luxury,2024-08-22 01:00:00,2024-08-07 01:00:00,195.62,15,15,8
5299,12,4,suv,2024-08-09 01:00:00,2024-08-07 01:00:00,160.9,0,2,8
5300,14,3,suv,2024-08-13 01:00:00,2024-08-07 01:00:00,153.51,3,6,8
5301,17,2,economy,2024-08-14 04:00:00,2024-08-07 04:00:00,95.06,8,7,8
5302,12,3,suv,2024-08-10 04:00:00,2024-08-07 04:00:00,165.12,0,3,8
5303,17,5,compact,2024-08-19 05:00:00,2024-08-07 05:00:00,101.79,7,12,8
5304,21,3,economy,2024-08-17 06:00:00,2024-08-07 06:00:00,77.57,9,10,8
5305,3,4,compact,2024-08-14 06:00:00,2024-08-07 06:00:00,101.06,11,7,8
5306,18,3,luxury,2024-08-25 06:00:00,2024-08-07 06:00:00,193.77,9,18,8
5307,23,2,luxury,2024-08-26 06:00:00,2024-08-07 06:00:00,207.7,9,19,8
5308,19,1,economy,2024-08-31 07:00:00,2024-08-07 07:00:00,85.99,6,24,8
5309,12,1,suv,2024-09-09 07:00:00,2024-08-07 07:00:00,129.87,10,33,9
5310,5,1,suv,2024-08-27 07:00:00,2024-08-07 07:00:00,176.8,3,20,8
5311,18,3,luxury,2024-08-14 07:00:00,2024-08-07 07:00:00,233.7,9,7,8
5312,14,1,suv,2024-08-29 09:00:00,2024-08-07 09:00:00,150.92,5,22,8
5313,12,1,suv,2024-08-13 09:00:00,2024-08-07 09:00:00,175.97,6,6,8
5314,13,3,economy,2024-08-20 09:00:00,2024-08-07 09:00:00,95.95,6,13,8
